country_code,country_name,year,age_group,sex,migrant_pop,total_pop_2019,data_used,un_development_lvl,oecd_member,total_pop_2020
12,Algeria,2019,35-39,both sexes,21230,3469589.9999999995,B R,Less Developed Regions,FALSE,3547516
12,Algeria,2019,40-44,both sexes,20211,2898764,B R,Less Developed Regions,FALSE,3014029
12,Algeria,2019,45-49,both sexes,19974,2350258,B R,Less Developed Regions,FALSE,2434590
12,Algeria,2019,50-54,both sexes,19230,2005159,B R,Less Developed Regions,FALSE,2061884
12,Algeria,2019,55-59,both sexes,18152,1677813,B R,Less Developed Regions,FALSE,1738172
12,Algeria,2019,60-64,both sexes,15113,1347083,B R,Less Developed Regions,FALSE,1387342
12,Algeria,2019,65-69,both sexes,10612,1083881,B R,Less Developed Regions,FALSE,1143200
12,Algeria,2019,70-74,both sexes,7255,679509,B R,Less Developed Regions,FALSE,723938
12,Algeria,2019,75+,both sexes,10250,1057781,B R,Less Developed Regions,FALSE,1089701
12,Algeria,2019,Total,both sexes,249075,43053054.00000001,B R,Less Developed Regions,FALSE,43851043
12,Algeria,2019,0-4,male,5614,2565649,B R,Less Developed Regions,FALSE,2574062
12,Algeria,2019,5-9,male,4086,2301378,B R,Less Developed Regions,FALSE,2366637
12,Algeria,2019,10-14,male,5102,1846406,B R,Less Developed Regions,FALSE,1949293
12,Algeria,2019,15-19,male,7248,1452395,B R,Less Developed Regions,FALSE,1484482
12,Algeria,2019,20-24,male,10027,1584049,B R,Less Developed Regions,FALSE,1531025
12,Algeria,2019,25-29,male,12123,1850277,B R,Less Developed Regions,FALSE,1812011
12,Algeria,2019,30-34,male,12257,1874679,B R,Less Developed Regions,FALSE,1877520
12,Algeria,2019,35-39,male,11062,1743283,B R,Less Developed Regions,FALSE,1782775
12,Algeria,2019,40-44,male,10579,1452339,B R,Less Developed Regions,FALSE,1511220
12,Algeria,2019,45-49,male,10128,1171357.0000000002,B R,Less Developed Regions,FALSE,1214095
12,Algeria,2019,50-54,male,9697,998947,B R,Less Developed Regions,FALSE,1026740
12,Algeria,2019,55-59,male,9592,840180.0000000001,B R,Less Developed Regions,FALSE,867903
12,Algeria,2019,60-64,male,8210,685598.9999999999,B R,Less Developed Regions,FALSE,703307
12,Algeria,2019,65-69,male,5990,552822.0000000001,B R,Less Developed Regions,FALSE,583040
12,Algeria,2019,70-74,male,4095,335186.00000000006,B R,Less Developed Regions,FALSE,359717
12,Algeria,2019,75+,male,5786,495120,B R,Less Developed Regions,FALSE,509981
12,Algeria,2019,Total,male,131596,21749666,B R,Less Developed Regions,FALSE,22153808
12,Algeria,2019,0-4,female,4726,2458967,B R,Less Developed Regions,FALSE,2467456
12,Algeria,2019,5-9,female,3359,2207029,B R,Less Developed Regions,FALSE,2269335
12,Algeria,2019,10-14,female,4121,1773441,B R,Less Developed Regions,FALSE,1872109
12,Algeria,2019,15-19,female,6306,1393956,B R,Less Developed Regions,FALSE,1425863
12,Algeria,2019,20-24,female,9079,1521920,B R,Less Developed Regions,FALSE,1468812
12,Algeria,2019,25-29,female,11361,1803515,B R,Less Developed Regions,FALSE,1761867
12,Algeria,2019,30-34,female,11639,1849554,B R,Less Developed Regions,FALSE,1850199
12,Algeria,2019,35-39,female,10168,1726308,B R,Less Developed Regions,FALSE,1764741
12,Algeria,2019,40-44,female,9632,1446425.0000000002,B R,Less Developed Regions,FALSE,1502809
12,Algeria,2019,45-49,female,9846,1178902,B R,Less Developed Regions,FALSE,1220495
12,Algeria,2019,50-54,female,9533,1006210.0000000001,B R,Less Developed Regions,FALSE,1035144
12,Algeria,2019,55-59,female,8560,837632.0000000001,B R,Less Developed Regions,FALSE,870269
12,Algeria,2019,60-64,female,6903,661483.9999999999,B R,Less Developed Regions,FALSE,684035
12,Algeria,2019,65-69,female,4622,531060.0000000001,B R,Less Developed Regions,FALSE,560160
12,Algeria,2019,70-74,female,3160,344323.99999999994,B R,Less Developed Regions,FALSE,364221
12,Algeria,2019,75+,female,4464,562661,B R,Less Developed Regions,FALSE,579720
12,Algeria,2019,Total,female,117479,21303388.000000004,B R,Less Developed Regions,FALSE,21697235
12,Algeria,2017,0-4,both sexes,15638,5024616,B R,Less Developed Regions,FALSE,5041518
12,Algeria,2017,5-9,both sexes,14309,4508407,B R,Less Developed Regions,FALSE,4635972
12,Algeria,2017,10-14,both sexes,12234,3619848,B R,Less Developed Regions,FALSE,3821402
12,Algeria,2017,15-19,both sexes,11145,2846351,B R,Less Developed Regions,FALSE,2910345
12,Algeria,2017,20-24,both sexes,12662,3105968,B R,Less Developed Regions,FALSE,2999837
12,Algeria,2017,25-29,both sexes,16783,3653792,B R,Less Developed Regions,FALSE,3573878
12,Algeria,2017,30-34,both sexes,20943,3724233.9999999995,B R,Less Developed Regions,FALSE,3727719
12,Algeria,2017,35-39,both sexes,22428,3469589.9999999995,B R,Less Developed Regions,FALSE,3547516
12,Algeria,2017,40-44,both sexes,22046,2898764,B R,Less Developed Regions,FALSE,3014029
12,Algeria,2017,45-49,both sexes,20737,2350258,B R,Less Developed Regions,FALSE,2434590
12,Algeria,2017,50-54,both sexes,19041,2005159,B R,Less Developed Regions,FALSE,2061884
12,Algeria,2017,55-59,both sexes,17832,1677813,B R,Less Developed Regions,FALSE,1738172
12,Algeria,2017,60-64,both sexes,15925,1347083,B R,Less Developed Regions,FALSE,1387342
12,Algeria,2017,65-69,both sexes,12104,1083881,B R,Less Developed Regions,FALSE,1143200
12,Algeria,2017,70-74,both sexes,8466,679509,B R,Less Developed Regions,FALSE,723938
12,Algeria,2017,75+,both sexes,6331,1057781,B R,Less Developed Regions,FALSE,1089701
12,Algeria,2017,Total,both sexes,248624,43053054.00000001,B R,Less Developed Regions,FALSE,43851043
12,Algeria,2017,0-4,male,8377,2565649,B R,Less Developed Regions,FALSE,2574062
12,Algeria,2017,5-9,male,7322,2301378,B R,Less Developed Regions,FALSE,2366637
12,Algeria,2017,10-14,male,6289,1846406,B R,Less Developed Regions,FALSE,1949293
12,Algeria,2017,15-19,male,5629,1452395,B R,Less Developed Regions,FALSE,1484482
12,Algeria,2017,20-24,male,6626,1584049,B R,Less Developed Regions,FALSE,1531025
12,Algeria,2017,25-29,male,9580,1850277,B R,Less Developed Regions,FALSE,1812011
12,Algeria,2017,30-34,male,12440,1874679,B R,Less Developed Regions,FALSE,1877520
12,Algeria,2017,35-39,male,13197,1743283,B R,Less Developed Regions,FALSE,1782775
12,Algeria,2017,40-44,male,11915,1452339,B R,Less Developed Regions,FALSE,1511220
12,Algeria,2017,45-49,male,10839,1171357.0000000002,B R,Less Developed Regions,FALSE,1214095
12,Algeria,2017,50-54,male,9854,998947,B R,Less Developed Regions,FALSE,1026740
12,Algeria,2017,55-59,male,9122,840180.0000000001,B R,Less Developed Regions,FALSE,867903
12,Algeria,2017,60-64,male,7861,685598.9999999999,B R,Less Developed Regions,FALSE,703307
12,Algeria,2017,65-69,male,5737,552822.0000000001,B R,Less Developed Regions,FALSE,583040
12,Algeria,2017,70-74,male,3680,335186.00000000006,B R,Less Developed Regions,FALSE,359717
12,Algeria,2017,75+,male,2724,495120,B R,Less Developed Regions,FALSE,509981
12,Algeria,2017,Total,male,131192,21749666,B R,Less Developed Regions,FALSE,22153808
12,Algeria,2017,0-4,female,7261,2458967,B R,Less Developed Regions,FALSE,2467456
12,Algeria,2017,5-9,female,6987,2207029,B R,Less Developed Regions,FALSE,2269335
12,Algeria,2017,10-14,female,5945,1773441,B R,Less Developed Regions,FALSE,1872109
12,Algeria,2017,15-19,female,5516,1393956,B R,Less Developed Regions,FALSE,1425863
12,Algeria,2017,20-24,female,6036,1521920,B R,Less Developed Regions,FALSE,1468812
12,Algeria,2017,25-29,female,7203,1803515,B R,Less Developed Regions,FALSE,1761867
12,Algeria,2017,30-34,female,8503,1849554,B R,Less Developed Regions,FALSE,1850199
12,Algeria,2017,35-39,female,9231,1726308,B R,Less Developed Regions,FALSE,1764741
12,Algeria,2017,40-44,female,10131,1446425.0000000002,B R,Less Developed Regions,FALSE,1502809
12,Algeria,2017,45-49,female,9898,1178902,B R,Less Developed Regions,FALSE,1220495
12,Algeria,2017,50-54,female,9187,1006210.0000000001,B R,Less Developed Regions,FALSE,1035144
12,Algeria,2017,55-59,female,8710,837632.0000000001,B R,Less Developed Regions,FALSE,870269
12,Algeria,2017,60-64,female,8064,661483.9999999999,B R,Less Developed Regions,FALSE,684035
12,Algeria,2017,65-69,female,6367,531060.0000000001,B R,Less Developed Regions,FALSE,560160
12,Algeria,2017,70-74,female,4786,344323.99999999994,B R,Less Developed Regions,FALSE,364221
12,Algeria,2017,75+,female,3607,562661,B R,Less Developed Regions,FALSE,579720
12,Algeria,2017,Total,female,117432,21303388.000000004,B R,Less Developed Regions,FALSE,21697235
12,Algeria,2015,0-4,both sexes,13598,5024616,C R,Less Developed Regions,FALSE,5041518
12,Algeria,2015,5-9,both sexes,12965,4508407,C R,Less Developed Regions,FALSE,4635972
12,Algeria,2015,10-14,both sexes,12519,3619848,C R,Less Developed Regions,FALSE,3821402
12,Algeria,2015,15-19,both sexes,13145,2846351,C R,Less Developed Regions,FALSE,2910345
12,Algeria,2015,20-24,both sexes,13798,3105968,C R,Less Developed Regions,FALSE,2999837
12,Algeria,2015,25-29,both sexes,15331,3653792,C R,Less Developed Regions,FALSE,3573878
12,Algeria,2015,30-34,both sexes,17201,3724233.9999999995,C R,Less Developed Regions,FALSE,3727719
12,Algeria,2015,35-39,both sexes,19348,3469589.9999999995,C R,Less Developed Regions,FALSE,3547516
12,Algeria,2015,40-44,both sexes,20538,2898764,C R,Less Developed Regions,FALSE,3014029
12,Algeria,2015,45-49,both sexes,20144,2350258,C R,Less Developed Regions,FALSE,2434590
12,Algeria,2015,50-54,both sexes,18892,2005159,C R,Less Developed Regions,FALSE,2061884
12,Algeria,2015,55-59,both sexes,17119,1677813,C R,Less Developed Regions,FALSE,1738172
12,Algeria,2015,60-64,both sexes,14878,1347083,C R,Less Developed Regions,FALSE,1387342
12,Algeria,2015,65-69,both sexes,12136,1083881,C R,Less Developed Regions,FALSE,1143200
12,Algeria,2015,70-74,both sexes,9282,679509,C R,Less Developed Regions,FALSE,723938
12,Algeria,2015,75+,both sexes,11497,1057781,C R,Less Developed Regions,FALSE,1089701
12,Algeria,2015,Total,both sexes,242391,43053054.00000001,C R,Less Developed Regions,FALSE,43851043
12,Algeria,2015,0-4,male,7789,2565649,C R,Less Developed Regions,FALSE,2574062
12,Algeria,2015,5-9,male,7307,2301378,C R,Less Developed Regions,FALSE,2366637
12,Algeria,2015,10-14,male,7092,1846406,C R,Less Developed Regions,FALSE,1949293
12,Algeria,2015,15-19,male,7558,1452395,C R,Less Developed Regions,FALSE,1484482
12,Algeria,2015,20-24,male,8070,1584049,C R,Less Developed Regions,FALSE,1531025
12,Algeria,2015,25-29,male,9001,1850277,C R,Less Developed Regions,FALSE,1812011
12,Algeria,2015,30-34,male,9918,1874679,C R,Less Developed Regions,FALSE,1877520
12,Algeria,2015,35-39,male,10747,1743283,C R,Less Developed Regions,FALSE,1782775
12,Algeria,2015,40-44,male,11237,1452339,C R,Less Developed Regions,FALSE,1511220
12,Algeria,2015,45-49,male,10862,1171357.0000000002,C R,Less Developed Regions,FALSE,1214095
12,Algeria,2015,50-54,male,9933,998947,C R,Less Developed Regions,FALSE,1026740
12,Algeria,2015,55-59,male,8956,840180.0000000001,C R,Less Developed Regions,FALSE,867903
12,Algeria,2015,60-64,male,7927,685598.9999999999,C R,Less Developed Regions,FALSE,703307
12,Algeria,2015,65-69,male,6098,552822.0000000001,C R,Less Developed Regions,FALSE,583040
12,Algeria,2015,70-74,male,4664,335186.00000000006,C R,Less Developed Regions,FALSE,359717
12,Algeria,2015,75+,male,5771,495120,C R,Less Developed Regions,FALSE,509981
12,Algeria,2015,Total,male,132930,21749666,C R,Less Developed Regions,FALSE,22153808
12,Algeria,2015,0-4,female,5809,2458967,C R,Less Developed Regions,FALSE,2467456
12,Algeria,2015,5-9,female,5658,2207029,C R,Less Developed Regions,FALSE,2269335
12,Algeria,2015,10-14,female,5427,1773441,C R,Less Developed Regions,FALSE,1872109
12,Algeria,2015,15-19,female,5587,1393956,C R,Less Developed Regions,FALSE,1425863
12,Algeria,2015,20-24,female,5728,1521920,C R,Less Developed Regions,FALSE,1468812
12,Algeria,2015,25-29,female,6330,1803515,C R,Less Developed Regions,FALSE,1761867
12,Algeria,2015,30-34,female,7283,1849554,C R,Less Developed Regions,FALSE,1850199
12,Algeria,2015,35-39,female,8601,1726308,C R,Less Developed Regions,FALSE,1764741
12,Algeria,2015,40-44,female,9301,1446425.0000000002,C R,Less Developed Regions,FALSE,1502809
12,Algeria,2015,45-49,female,9282,1178902,C R,Less Developed Regions,FALSE,1220495
12,Algeria,2015,50-54,female,8959,1006210.0000000001,C R,Less Developed Regions,FALSE,1035144
12,Algeria,2015,55-59,female,8163,837632.0000000001,C R,Less Developed Regions,FALSE,870269
12,Algeria,2015,60-64,female,6951,661483.9999999999,C R,Less Developed Regions,FALSE,684035
12,Algeria,2015,65-69,female,6038,531060.0000000001,C R,Less Developed Regions,FALSE,560160
12,Algeria,2015,70-74,female,4618,344323.99999999994,C R,Less Developed Regions,FALSE,364221
12,Algeria,2015,75+,female,5726,562661,C R,Less Developed Regions,FALSE,579720
12,Algeria,2015,Total,female,109461,21303388.000000004,C R,Less Developed Regions,FALSE,21697235
24,Angola,2019,0-4,both sexes,49241,5670469.999999999,B R,Less Developed Regions,FALSE,5795004
24,Angola,2019,5-9,both sexes,37609,4975375,B R,Less Developed Regions,FALSE,5104164
24,Angola,2019,10-14,both sexes,28165,4191752.0000000005,B R,Less Developed Regions,FALSE,4349261
24,Angola,2019,15-19,both sexes,32159,3392243,B R,Less Developed Regions,FALSE,3532518
24,Angola,2019,20-24,both sexes,53964,2785583,B R,Less Developed Regions,FALSE,2882566
24,Angola,2019,25-29,both sexes,76103,2352181,B R,Less Developed Regions,FALSE,2423471
24,Angola,2019,30-34,both sexes,80865,1972077,B R,Less Developed Regions,FALSE,2040757
24,Angola,2019,35-39,both sexes,72416,1595356,B R,Less Developed Regions,FALSE,1658972
24,Angola,2019,40-44,both sexes,61338,1285264.0000000002,B R,Less Developed Regions,FALSE,1330695
24,Angola,2019,45-49,both sexes,51361,1031687.0000000001,B R,Less Developed Regions,FALSE,1082040
24,Angola,2019,50-54,both sexes,40329,762219,B R,Less Developed Regions,FALSE,787212
24,Angola,2019,55-59,both sexes,30208,657651.9999999999,B R,Less Developed Regions,FALSE,677390
24,Angola,2019,60-64,both sexes,21867,453489,B R,Less Developed Regions,FALSE,481968
24,Angola,2019,65-69,both sexes,15023,291216,B R,Less Developed Regions,FALSE,303929
24,Angola,2019,70-74,both sexes,9821,207073.99999999997,B R,Less Developed Regions,FALSE,212513
24,Angola,2019,75+,both sexes,9010,201656.99999999997,B R,Less Developed Regions,FALSE,203808
24,Angola,2019,Total,both sexes,669479,31825295.000000004,B R,Less Developed Regions,FALSE,32866268
24,Angola,2019,0-4,male,20710,2861324,B R,Less Developed Regions,FALSE,2923514
24,Angola,2019,5-9,male,15474,2499254,B R,Less Developed Regions,FALSE,2568244
24,Angola,2019,10-14,male,11389,2085500,B R,Less Developed Regions,FALSE,2166595
24,Angola,2019,15-19,male,12691,1681692,B R,Less Developed Regions,FALSE,1751828
24,Angola,2019,20-24,male,21655,1376245,B R,Less Developed Regions,FALSE,1424241
24,Angola,2019,25-29,male,34917,1157224.0000000002,B R,Less Developed Regions,FALSE,1192393
24,Angola,2019,30-34,male,43586,965615,B R,Less Developed Regions,FALSE,999332
24,Angola,2019,35-39,male,42531,777938.0000000001,B R,Less Developed Regions,FALSE,808851
24,Angola,2019,40-44,male,36660,623694,B R,Less Developed Regions,FALSE,645763
24,Angola,2019,45-49,male,30733,496518,B R,Less Developed Regions,FALSE,520750
24,Angola,2019,50-54,male,24138,366920.99999999994,B R,Less Developed Regions,FALSE,376364
24,Angola,2019,55-59,male,18014,323987.99999999994,B R,Less Developed Regions,FALSE,332588
24,Angola,2019,60-64,male,12210,216454.99999999997,B R,Less Developed Regions,FALSE,229285
24,Angola,2019,65-69,male,7706,139673,B R,Less Developed Regions,FALSE,145237
24,Angola,2019,70-74,male,5039,92588,B R,Less Developed Regions,FALSE,95124
24,Angola,2019,75+,male,4266,80149.99999999999,B R,Less Developed Regions,FALSE,80761
24,Angola,2019,Total,male,341719,15744778.999999998,B R,Less Developed Regions,FALSE,16260870
24,Angola,2019,0-4,female,28531,2809147,B R,Less Developed Regions,FALSE,2871490
24,Angola,2019,5-9,female,22135,2476123,B R,Less Developed Regions,FALSE,2535920
24,Angola,2019,10-14,female,16776,2106256,B R,Less Developed Regions,FALSE,2182666
24,Angola,2019,15-19,female,19468,1710550.0000000002,B R,Less Developed Regions,FALSE,1780690
24,Angola,2019,20-24,female,32309,1409338,B R,Less Developed Regions,FALSE,1458325
24,Angola,2019,25-29,female,41186,1194956,B R,Less Developed Regions,FALSE,1231078
24,Angola,2019,30-34,female,37279,1006461,B R,Less Developed Regions,FALSE,1041425
24,Angola,2019,35-39,female,29885,817416.9999999999,B R,Less Developed Regions,FALSE,850121
24,Angola,2019,40-44,female,24678,661568,B R,Less Developed Regions,FALSE,684932
24,Angola,2019,45-49,female,20628,535168,B R,Less Developed Regions,FALSE,561290
24,Angola,2019,50-54,female,16191,395296,B R,Less Developed Regions,FALSE,410848
24,Angola,2019,55-59,female,12194,333667,B R,Less Developed Regions,FALSE,344802
24,Angola,2019,60-64,female,9657,237032,B R,Less Developed Regions,FALSE,252683
24,Angola,2019,65-69,female,7317,151541,B R,Less Developed Regions,FALSE,158692
24,Angola,2019,70-74,female,4782,114487,B R,Less Developed Regions,FALSE,117389
24,Angola,2019,75+,female,4744,121512.99999999999,B R,Less Developed Regions,FALSE,123047
24,Angola,2019,Total,female,327760,16080519.999999996,B R,Less Developed Regions,FALSE,16605398
24,Angola,2017,0-4,both sexes,134000,5670469.999999999,B R,Less Developed Regions,FALSE,5795004
24,Angola,2017,5-9,both sexes,106807,4975375,B R,Less Developed Regions,FALSE,5104164
24,Angola,2017,10-14,both sexes,50865,4191752.0000000005,B R,Less Developed Regions,FALSE,4349261
24,Angola,2017,15-19,both sexes,17964,3392243,B R,Less Developed Regions,FALSE,3532518
24,Angola,2017,20-24,both sexes,24714,2785583,B R,Less Developed Regions,FALSE,2882566
24,Angola,2017,25-29,both sexes,35335,2352181,B R,Less Developed Regions,FALSE,2423471
24,Angola,2017,30-34,both sexes,43865,1972077,B R,Less Developed Regions,FALSE,2040757
24,Angola,2017,35-39,both sexes,45322,1595356,B R,Less Developed Regions,FALSE,1658972
24,Angola,2017,40-44,both sexes,41290,1285264.0000000002,B R,Less Developed Regions,FALSE,1330695
24,Angola,2017,45-49,both sexes,35110,1031687.0000000001,B R,Less Developed Regions,FALSE,1082040
24,Angola,2017,50-54,both sexes,28731,762219,B R,Less Developed Regions,FALSE,787212
24,Angola,2017,55-59,both sexes,22232,657651.9999999999,B R,Less Developed Regions,FALSE,677390
24,Angola,2017,60-64,both sexes,16570,453489,B R,Less Developed Regions,FALSE,481968
24,Angola,2017,65-69,both sexes,12688,291216,B R,Less Developed Regions,FALSE,303929
